
=== PEPE ===
2025-02-01 → 👍 732  👎 585  📊 1317  👍比: 55.58%  👎比: 44.42%  多數: up | 真實: down ❌
2025-04-23 → 👍 1968  👎 1443  📊 3411  👍比: 57.70%  👎比: 42.30%  多數: up | 真實: up ✅
2025-04-24 → 👍 1327  👎 1261  📊 2588  👍比: 51.28%  👎比: 48.72%  多數: up | 真實: up ✅
2025-04-25 → 👍 1446  👎 1306  📊 2752  👍比: 52.54%  👎比: 47.46%  多數: up | 真實: down ❌
2025-04-26 → 👍 1221  👎 1090  📊 2311  👍比: 52.83%  👎比: 47.17%  多數: up | 真實: down ❌
2025-04-27 → 👍 1121  👎 1116  📊 2237  👍比: 50.11%  👎比: 49.89%  多數: up | 真實: down ❌
2025-04-28 → 👍 881  👎 749  📊 1630  👍比: 54.05%  👎比: 45.95%  多數: up | 真實: down ❌
2025-04-29 → 👍 1668  👎 1499  📊 3167  👍比: 52.67%  👎比: 47.33%  多數: up | 真實: down ❌
2025-04-30 → 👍 1516  👎 1473  📊 2989  👍比: 50.72%  👎比: 49.28%  多數: up | 真實: up ✅
2025-05-01 → 👍 1617  👎 1435  📊 3052  👍比: 52.98%  👎比: 47.02%  多數: up | 真實: down ❌
2025-05-02 → 👍 1475  👎 1252  📊 2727  👍比: 54.09%  👎比: 45.91%  多數: up | 真實: up ✅
2025-05-03 → 👍 847  👎 757  📊 1604  👍比: 52.81%  👎比: 47.19%  多數: up | 真實: down ❌
2025-05-04 → 👍 1400  👎 1276  📊 2676  👍比: 52.32%  👎比: 47.68%  多數: up | 真實: up ✅
2025-05-05 → 👍 254  👎 241  📊 495  👍比: 51.31%  👎比: 48.69%  多數: up | 真實: down ❌
2025-05-06 → 👍 403  👎 367  📊 770  👍比: 52.34%  👎比: 47.66%  多數: up | 真實: down ❌
2025-05-07 → 👍 1480  👎 1330  📊 2810  👍比: 52.67%  👎比: 47.33%  多數: up | 真實: up ✅
2025-05-08 → 👍 1694  👎 1494  📊 3188  👍比: 53.14%  👎比: 46.86%  多數: up | 真實: up ✅
2025-05-09 → 👍 2320  👎 1547  📊 3867  👍比: 59.99%  👎比: 40.01%  多數: up | 真實: up ✅
2025-05-10 → 👍 2367  👎 2061  📊 4428  👍比: 53.46%  👎比: 46.54%  多數: up | 真實: up ✅
2025-05-11 → 👍 453  👎 408  📊 861  👍比: 52.61%  👎比: 47.39%  多數: up | 真實: down ❌
2025-05-12 → 👍 489  👎 444  📊 933  👍比: 52.41%  👎比: 47.59%  多數: up | 真實: down ❌
2025-05-13 → 👍 2500  👎 2196  📊 4696  👍比: 53.24%  👎比: 46.76%  多數: up | 真實: up ✅
2025-05-14 → 👍 2261  👎 1963  📊 4224  👍比: 53.53%  👎比: 46.47%  多數: up | 真實: up ✅
2025-05-15 → 👍 1850  👎 1615  📊 3465  👍比: 53.39%  👎比: 46.61%  多數: up | 真實: up ✅
2025-05-16 → 👍 1628  👎 1380  📊 3008  👍比: 54.12%  👎比: 45.88%  多數: up | 真實: down ❌
2025-05-17 → 👍 342  👎 301  📊 643  👍比: 53.19%  👎比: 46.81%  多數: up | 真實: down ❌
2025-05-18 → 👍 1568  👎 1402  📊 2970  👍比: 52.79%  👎比: 47.21%  多數: up | 真實: up ✅
2025-05-19 → 👍 334  👎 287  📊 621  👍比: 53.78%  👎比: 46.22%  多數: up | 真實: down ❌
2025-05-20 → 👍 504  👎 442  📊 946  👍比: 53.28%  👎比: 46.72%  多數: up | 真實: down ❌
2025-05-21 → 👍 1667  👎 1510  📊 3177  👍比: 52.47%  👎比: 47.53%  多數: up | 真實: up ✅
2025-05-22 → 👍 1748  👎 1634  📊 3382  👍比: 51.69%  👎比: 48.31%  多數: up | 真實: up ✅
2025-05-23 → 👍 1746  👎 1500  📊 3246  👍比: 53.79%  👎比: 46.21%  多數: up | 真實: down ❌
2025-05-24 → 👍 1156  👎 1030  📊 2186  👍比: 52.88%  👎比: 47.12%  多數: up | 真實: down ❌
2025-05-25 → 👍 413  👎 386  📊 799  👍比: 51.69%  👎比: 48.31%  多數: up | 真實: up ✅
2025-05-26 → 👍 1620  👎 1500  📊 3120  👍比: 51.92%  👎比: 48.08%  多數: up | 真實: up ✅
2025-05-27 → 👍 1173  👎 963  📊 2136  👍比: 54.92%  👎比: 45.08%  多數: up | 真實: down ❌
2025-05-28 → 👍 719  👎 630  📊 1349  👍比: 53.30%  👎比: 46.70%  多數: up | 真實: down ❌
2025-05-29 → 👍 1416  👎 1340  📊 2756  👍比: 51.38%  👎比: 48.62%  多數: up | 真實: down ❌
2025-05-30 → 👍 1294  👎 1606  📊 2900  👍比: 44.62%  👎比: 55.38%  多數: down | 真實: down ✅
2025-05-31 → 👍 838  👎 726  📊 1564  👍比: 53.58%  👎比: 46.42%  多數: up | 真實: up ✅
2025-06-01 → 👍 578  👎 625  📊 1203  👍比: 48.05%  👎比: 51.95%  多數: down | 真實: up ❌
2025-06-02 → 👍 712  👎 760  📊 1472  👍比: 48.37%  👎比: 51.63%  多數: down | 真實: down ✅
2025-06-03 → 👍 1467  👎 1869  📊 3336  👍比: 43.97%  👎比: 56.03%  多數: down | 真實: down ✅
2025-06-04 → 👍 1784  👎 2156  📊 3940  👍比: 45.28%  👎比: 54.72%  多數: down | 真實: down ✅
2025-06-05 → 👍 898  👎 822  📊 1720  👍比: 52.21%  👎比: 47.79%  多數: up | 真實: down ❌
2025-06-06 → 👍 615  👎 552  📊 1167  👍比: 52.70%  👎比: 47.30%  多數: up | 真實: up ✅
2025-06-07 → 👍 1697  👎 1353  📊 3050  👍比: 55.64%  👎比: 44.36%  多數: up | 真實: up ✅
2025-06-08 → 👍 797  👎 700  📊 1497  👍比: 53.24%  👎比: 46.76%  多數: up | 真實: up ✅
2025-06-09 → 👍 1267  👎 1204  📊 2471  👍比: 51.27%  👎比: 48.73%  多數: up | 真實: up ✅
2025-06-10 → 👍 1478  👎 1330  📊 2808  👍比: 52.64%  👎比: 47.36%  多數: up | 真實: down ❌
2025-06-11 → 👍 4  👎 2  📊 6  👍比: 66.67%  👎比: 33.33%  多數: up | 真實: up ✅
2025-06-12 → 👍 271  👎 218  📊 489  👍比: 55.42%  👎比: 44.58%  多數: up | 真實: up ✅
2025-06-13 → 👍 1094  👎 1035  📊 2129  👍比: 51.39%  👎比: 48.61%  多數: up | 真實: up ✅
2025-06-14 → 👍 405  👎 506  📊 911  👍比: 44.46%  👎比: 55.54%  多數: down | 真實: down ✅
2025-06-15 → 👍 1247  👎 1105  📊 2352  👍比: 53.02%  👎比: 46.98%  多數: up | 真實: down ❌
2025-06-16 → 👍 1284  👎 1211  📊 2495  👍比: 51.46%  👎比: 48.54%  多數: up | 真實: down ❌
2025-06-17 → 👍 192  👎 156  📊 348  👍比: 55.17%  👎比: 44.83%  多數: up | 真實: up ✅
2025-06-18 → 👍 323  👎 353  📊 676  👍比: 47.78%  👎比: 52.22%  多數: down | 真實: up ❌
2025-06-19 → 👍 178  👎 177  📊 355  👍比: 50.14%  👎比: 49.86%  多數: up | 真實: down ❌
2025-06-20 → 👍 846  👎 772  📊 1618  👍比: 52.29%  👎比: 47.71%  多數: up | 真實: down ❌
2025-06-21 → 👍 97  👎 105  📊 202  👍比: 48.02%  👎比: 51.98%  多數: down | 真實: down ✅
2025-06-22 → 👍 246  👎 204  📊 450  👍比: 54.67%  👎比: 45.33%  多數: up | 真實: up ✅
2025-06-23 → 👍 652  👎 404  📊 1056  👍比: 61.74%  👎比: 38.26%  多數: up | 真實: up ✅
2025-06-24 → 👍 1238  👎 1107  📊 2345  👍比: 52.79%  👎比: 47.21%  多數: up | 真實: up ✅
2025-06-25 → 👍 502  👎 445  📊 947  👍比: 53.01%  👎比: 46.99%  多數: up | 真實: up ✅
2025-06-26 → 👍 779  👎 669  📊 1448  👍比: 53.80%  👎比: 46.20%  多數: up | 真實: down ❌
2025-06-27 → 👍 326  👎 281  📊 607  👍比: 53.71%  👎比: 46.29%  多數: up | 真實: down ❌
2025-06-28 → 👍 251  👎 228  📊 479  👍比: 52.40%  👎比: 47.60%  多數: up | 真實: down ❌
2025-06-29 → 👍 280  👎 272  📊 552  👍比: 50.72%  👎比: 49.28%  多數: up | 真實: up ✅
2025-06-30 → 👍 747  👎 647  📊 1394  👍比: 53.59%  👎比: 46.41%  多數: up | 真實: up ✅
2025-07-01 → 👍 628  👎 573  📊 1201  👍比: 52.29%  👎比: 47.71%  多數: up | 真實: up ✅
2025-07-02 → 👍 415  👎 366  📊 781  👍比: 53.14%  👎比: 46.86%  多數: up | 真實: up ✅
2025-07-03 → 👍 230  👎 197  📊 427  👍比: 53.86%  👎比: 46.14%  多數: up | 真實: down ❌
2025-07-04 → 👍 62  👎 62  📊 124  👍比: 50.00%  👎比: 50.00%  多數: up | 真實: down ❌
2025-07-05 → 👍 161  👎 151  📊 312  👍比: 51.60%  👎比: 48.40%  多數: up | 真實: down ❌
2025-07-06 → 👍 494  👎 444  📊 938  👍比: 52.67%  👎比: 47.33%  多數: up | 真實: up ✅
2025-07-07 → 👍 153  👎 103  📊 256  👍比: 59.77%  👎比: 40.23%  多數: up | 真實: down ❌
2025-07-08 → 👍 167  👎 143  📊 310  👍比: 53.87%  👎比: 46.13%  多數: up | 真實: down ❌
2025-07-09 → 👍 1422  👎 1298  📊 2720  👍比: 52.28%  👎比: 47.72%  多數: up | 真實: down ❌
2025-07-10 → 👍 40  👎 45  📊 85  👍比: 47.06%  👎比: 52.94%  多數: down | 真實: down ✅
2025-07-11 → 👍 76  👎 86  📊 162  👍比: 46.91%  👎比: 53.09%  多數: down | 真實: up ❌
2025-07-12 → 👍 534  👎 499  📊 1033  👍比: 51.69%  👎比: 48.31%  多數: up | 真實: up ✅
2025-07-13 → 👍 1043  👎 887  📊 1930  👍比: 54.04%  👎比: 45.96%  多數: up | 真實: up ✅
2025-07-14 → 👍 1732  👎 1379  📊 3111  👍比: 55.67%  👎比: 44.33%  多數: up | 真實: up ✅
2025-07-15 → 👍 1458  👎 1344  📊 2802  👍比: 52.03%  👎比: 47.97%  多數: up | 真實: down ❌
2025-07-16 → 👍 2457  👎 1830  📊 4287  👍比: 57.31%  👎比: 42.69%  多數: up | 真實: up ✅
2025-07-17 → 👍 2319  👎 2087  📊 4406  👍比: 52.63%  👎比: 47.37%  多數: up | 真實: up ✅
2025-07-18 → 👍 1731  👎 1612  📊 3343  👍比: 51.78%  👎比: 48.22%  多數: up | 真實: up ✅
2025-07-19 → 👍 2442  👎 2198  📊 4640  👍比: 52.63%  👎比: 47.37%  多數: up | 真實: up ✅
2025-07-20 → 👍 2648  👎 2452  📊 5100  👍比: 51.92%  👎比: 48.08%  多數: up | 真實: up ✅
2025-07-21 → 👍 2636  👎 2450  📊 5086  👍比: 51.83%  👎比: 48.17%  多數: up | 真實: down ❌
2025-07-22 → 👍 1002  👎 882  📊 1884  👍比: 53.18%  👎比: 46.82%  多數: up | 真實: up ✅
2025-07-23 → 👍 1263  👎 1316  📊 2579  👍比: 48.97%  👎比: 51.03%  多數: down | 真實: down ✅
2025-07-24 → 👍 2689  👎 2276  📊 4965  👍比: 54.16%  👎比: 45.84%  多數: up | 真實: up ✅
2025-07-25 → 👍 2283  👎 2009  📊 4292  👍比: 53.19%  👎比: 46.81%  多數: up | 真實: down ❌
2025-07-26 → 👍 1268  👎 1103  📊 2371  👍比: 53.48%  👎比: 46.52%  多數: up | 真實: up ✅
2025-07-27 → 👍 247  👎 226  📊 473  👍比: 52.22%  👎比: 47.78%  多數: up | 真實: down ❌
2025-07-28 → 👍 3284  👎 2942  📊 6226  👍比: 52.75%  👎比: 47.25%  多數: up | 真實: down ❌
2025-07-29 → 👍 739  👎 677  📊 1416  👍比: 52.19%  👎比: 47.81%  多數: up | 真實: down ❌
2025-07-30 → 👍 1532  👎 1456  📊 2988  👍比: 51.27%  👎比: 48.73%  多數: up | 真實: down ❌
2025-07-31 → 👍 1173  👎 1118  📊 2291  👍比: 51.20%  👎比: 48.80%  多數: up | 真實: down ❌

=== TRUMP ===
2025-01-18 → 👍 33062  👎 29872  📊 62934  👍比: 52.53%  👎比: 47.47%  多數: up | 真實: down ❌
2025-01-19 → 👍 356  👎 313  📊 669  👍比: 53.21%  👎比: 46.79%  多數: up | 真實: up ✅
2025-01-20 → 👍 239  👎 224  📊 463  👍比: 51.62%  👎比: 48.38%  多數: up | 真實: up ✅
2025-01-21 → 👍 7635  👎 6889  📊 14524  👍比: 52.57%  👎比: 47.43%  多數: up | 真實: down ❌
2025-01-22 → 👍 1456  👎 1317  📊 2773  👍比: 52.51%  👎比: 47.49%  多數: up | 真實: up ✅
2025-01-23 → 👍 2790  👎 759  📊 3549  👍比: 78.61%  👎比: 21.39%  多數: up | 真實: down ❌
2025-01-24 → 👍 4762  👎 4250  📊 9012  👍比: 52.84%  👎比: 47.16%  多數: up | 真實: down ❌
2025-01-25 → 👍 762  👎 672  📊 1434  👍比: 53.14%  👎比: 46.86%  多數: up | 真實: down ❌
2025-01-26 → 👍 59  👎 54  📊 113  👍比: 52.21%  👎比: 47.79%  多數: up | 真實: up ✅
2025-01-28 → 👍 7  👎 6  📊 13  👍比: 53.85%  👎比: 46.15%  多數: up | 真實: up ✅
2025-01-29 → 👍 2  👎 3  📊 5  👍比: 40.00%  👎比: 60.00%  多數: down | 真實: down ✅
2025-01-30 → 👍 9  👎 2  📊 11  👍比: 81.82%  👎比: 18.18%  多數: up | 真實: down ❌
2025-01-31 → 👍 133  👎 131  📊 264  👍比: 50.38%  👎比: 49.62%  多數: up | 真實: down ❌
2025-02-01 → 👍 2905  👎 2573  📊 5478  👍比: 53.03%  👎比: 46.97%  多數: up | 真實: up ✅
2025-02-02 → 👍 875  👎 724  📊 1599  👍比: 54.72%  👎比: 45.28%  多數: up | 真實: up ✅
2025-02-03 → 👍 527  👎 487  📊 1014  👍比: 51.97%  👎比: 48.03%  多數: up | 真實: up ✅
2025-02-04 → 👍 1571  👎 1512  📊 3083  👍比: 50.96%  👎比: 49.04%  多數: up | 真實: down ❌
2025-02-05 → 👍 1221  👎 402  📊 1623  👍比: 75.23%  👎比: 24.77%  多數: up | 真實: down ❌
2025-02-06 → 👍 410  👎 373  📊 783  👍比: 52.36%  👎比: 47.64%  多數: up | 真實: up ✅
2025-02-07 → 👍 2118  👎 1842  📊 3960  👍比: 53.48%  👎比: 46.52%  多數: up | 真實: up ✅
2025-02-08 → 👍 1277  👎 1140  📊 2417  👍比: 52.83%  👎比: 47.17%  多數: up | 真實: down ❌
2025-02-09 → 👍 1710  👎 572  📊 2282  👍比: 74.93%  👎比: 25.07%  多數: up | 真實: down ❌
2025-02-10 → 👍 331  👎 307  📊 638  👍比: 51.88%  👎比: 48.12%  多數: up | 真實: down ❌
2025-02-11 → 👍 28  👎 24  📊 52  👍比: 53.85%  👎比: 46.15%  多數: up | 真實: down ❌
2025-02-12 → 👍 30  👎 22  📊 52  👍比: 57.69%  👎比: 42.31%  多數: up | 真實: up ✅
2025-02-13 → 👍 361  👎 341  📊 702  👍比: 51.42%  👎比: 48.58%  多數: up | 真實: up ✅
2025-02-14 → 👍 946  👎 407  📊 1353  👍比: 69.92%  👎比: 30.08%  多數: up | 真實: up ✅
2025-02-15 → 👍 3116  👎 2012  📊 5128  👍比: 60.76%  👎比: 39.24%  多數: up | 真實: down ❌
2025-02-16 → 👍 487  👎 478  📊 965  👍比: 50.47%  👎比: 49.53%  多數: up | 真實: down ❌
2025-02-17 → 👍 1959  👎 1620  📊 3579  👍比: 54.74%  👎比: 45.26%  多數: up | 真實: down ❌
2025-02-18 → 👍 2040  👎 1787  📊 3827  👍比: 53.31%  👎比: 46.69%  多數: up | 真實: up ✅
2025-02-19 → 👍 362  👎 341  📊 703  👍比: 51.49%  👎比: 48.51%  多數: up | 真實: up ✅
2025-02-20 → 👍 394  👎 330  📊 724  👍比: 54.42%  👎比: 45.58%  多數: up | 真實: up ✅
2025-02-21 → 👍 27  👎 35  📊 62  👍比: 43.55%  👎比: 56.45%  多數: down | 真實: up ❌
2025-02-22 → 👍 273  👎 247  📊 520  👍比: 52.50%  👎比: 47.50%  多數: up | 真實: down ❌
2025-02-23 → 👍 436  👎 262  📊 698  👍比: 62.46%  👎比: 37.54%  多數: up | 真實: down ❌
2025-02-24 → 👍 1309  👎 620  📊 1929  👍比: 67.86%  👎比: 32.14%  多數: up | 真實: down ❌
2025-02-25 → 👍 1962  👎 897  📊 2859  👍比: 68.63%  👎比: 31.37%  多數: up | 真實: up ✅
2025-02-26 → 👍 534  👎 486  📊 1020  👍比: 52.35%  👎比: 47.65%  多數: up | 真實: up ✅
2025-02-27 → 👍 1889  👎 975  📊 2864  👍比: 65.96%  👎比: 34.04%  多數: up | 真實: down ❌
2025-02-28 → 👍 157  👎 155  📊 312  👍比: 50.32%  👎比: 49.68%  多數: up | 真實: down ❌
2025-03-01 → 👍 1555  👎 683  📊 2238  👍比: 69.48%  👎比: 30.52%  多數: up | 真實: up ✅
2025-03-02 → 👍 223  👎 73  📊 296  👍比: 75.34%  👎比: 24.66%  多數: up | 真實: down ❌
2025-03-03 → 👍 2100  👎 1939  📊 4039  👍比: 51.99%  👎比: 48.01%  多數: up | 真實: up ✅
2025-03-04 → 👍 2077  👎 879  📊 2956  👍比: 70.26%  👎比: 29.74%  多數: up | 真實: up ✅
2025-03-05 → 👍 696  👎 683  📊 1379  👍比: 50.47%  👎比: 49.53%  多數: up | 真實: down ❌
2025-03-06 → 👍 422  👎 365  📊 787  👍比: 53.62%  👎比: 46.38%  多數: up | 真實: up ✅
2025-03-07 → 👍 1182  👎 1013  📊 2195  👍比: 53.85%  👎比: 46.15%  多數: up | 真實: down ❌
2025-03-08 → 👍 752  👎 649  📊 1401  👍比: 53.68%  👎比: 46.32%  多數: up | 真實: up ✅
2025-03-09 → 👍 652  👎 579  📊 1231  👍比: 52.97%  👎比: 47.03%  多數: up | 真實: up ✅
2025-03-10 → 👍 1272  👎 545  📊 1817  👍比: 70.01%  👎比: 29.99%  多數: up | 真實: down ❌
2025-03-11 → 👍 411  👎 152  📊 563  👍比: 73.00%  👎比: 27.00%  多數: up | 真實: up ✅
2025-03-12 → 👍 69  👎 27  📊 96  👍比: 71.88%  👎比: 28.12%  多數: up | 真實: up ✅
2025-03-13 → 👍 261  👎 113  📊 374  👍比: 69.79%  👎比: 30.21%  多數: up | 真實: up ✅
2025-03-14 → 👍 607  👎 514  📊 1121  👍比: 54.15%  👎比: 45.85%  多數: up | 真實: up ✅
2025-03-15 → 👍 719  👎 676  📊 1395  👍比: 51.54%  👎比: 48.46%  多數: up | 真實: up ✅
2025-03-16 → 👍 530  👎 442  📊 972  👍比: 54.53%  👎比: 45.47%  多數: up | 真實: up ✅
2025-03-17 → 👍 910  👎 339  📊 1249  👍比: 72.86%  👎比: 27.14%  多數: up | 真實: down ❌
2025-03-18 → 👍 377  👎 322  📊 699  👍比: 53.93%  👎比: 46.07%  多數: up | 真實: up ✅
2025-03-19 → 👍 608  👎 563  📊 1171  👍比: 51.92%  👎比: 48.08%  多數: up | 真實: down ❌
2025-03-20 → 👍 379  👎 359  📊 738  👍比: 51.36%  👎比: 48.64%  多數: up | 真實: up ✅
2025-03-21 → 👍 359  👎 336  📊 695  👍比: 51.65%  👎比: 48.35%  多數: up | 真實: down ❌
2025-03-22 → 👍 166  👎 132  📊 298  👍比: 55.70%  👎比: 44.30%  多數: up | 真實: down ❌
2025-03-23 → 👍 1480  👎 1375  📊 2855  👍比: 51.84%  👎比: 48.16%  多數: up | 真實: down ❌
2025-03-24 → 👍 129  👎 106  📊 235  👍比: 54.89%  👎比: 45.11%  多數: up | 真實: down ❌
2025-03-25 → 👍 781  👎 667  📊 1448  👍比: 53.94%  👎比: 46.06%  多數: up | 真實: down ❌
2025-03-27 → 👍 0  👎 1  📊 1  👍比: 0.00%  👎比: 100.00%  多數: down | 真實: down ✅
2025-03-28 → 👍 70  👎 61  📊 131  👍比: 53.44%  👎比: 46.56%  多數: up | 真實: up ✅
2025-03-29 → 👍 6  👎 1  📊 7  👍比: 85.71%  👎比: 14.29%  多數: up | 真實: down ❌
2025-03-30 → 👍 263  👎 236  📊 499  👍比: 52.71%  👎比: 47.29%  多數: up | 真實: up ✅
2025-03-31 → 👍 368  👎 386  📊 754  👍比: 48.81%  👎比: 51.19%  多數: down | 真實: down ✅
2025-04-01 → 👍 25  👎 22  📊 47  👍比: 53.19%  👎比: 46.81%  多數: up | 真實: up ✅
2025-04-02 → 👍 769  👎 652  📊 1421  👍比: 54.12%  👎比: 45.88%  多數: up | 真實: down ❌
2025-04-03 → 👍 812  👎 665  📊 1477  👍比: 54.98%  👎比: 45.02%  多數: up | 真實: up ✅
2025-04-04 → 👍 1012  👎 386  📊 1398  👍比: 72.39%  👎比: 27.61%  多數: up | 真實: up ✅
2025-04-05 → 👍 595  👎 555  📊 1150  👍比: 51.74%  👎比: 48.26%  多數: up | 真實: up ✅
2025-04-06 → 👍 7  👎 10  📊 17  👍比: 41.18%  👎比: 58.82%  多數: down | 真實: down ✅
2025-04-07 → 👍 3  👎 3  📊 6  👍比: 50.00%  👎比: 50.00%  多數: up | 真實: up ✅
2025-04-08 → 👍 497  👎 464  📊 961  👍比: 51.72%  👎比: 48.28%  多數: up | 真實: up ✅
