
=== PEPE ===
2025-02-01 → 👍 1048  👎 269  📊 1317  👍比: 79.57%  👎比: 20.43%  多數: up | 真實: down ❌
2025-04-27 → 👍 1801  👎 436  📊 2237  👍比: 80.51%  👎比: 19.49%  多數: up | 真實: down ❌
2025-04-28 → 👍 1317  👎 313  📊 1630  👍比: 80.80%  👎比: 19.20%  多數: up | 真實: down ❌
2025-04-29 → 👍 2506  👎 661  📊 3167  👍比: 79.13%  👎比: 20.87%  多數: up | 真實: down ❌
2025-04-30 → 👍 2497  👎 492  📊 2989  👍比: 83.54%  👎比: 16.46%  多數: up | 真實: up ✅
2025-05-01 → 👍 2397  👎 655  📊 3052  👍比: 78.54%  👎比: 21.46%  多數: up | 真實: down ❌
2025-05-02 → 👍 2172  👎 555  📊 2727  👍比: 79.65%  👎比: 20.35%  多數: up | 真實: up ✅
2025-05-03 → 👍 1259  👎 345  📊 1604  👍比: 78.49%  👎比: 21.51%  多數: up | 真實: down ❌
2025-05-04 → 👍 2099  👎 577  📊 2676  👍比: 78.44%  👎比: 21.56%  多數: up | 真實: up ✅
2025-05-05 → 👍 385  👎 110  📊 495  👍比: 77.78%  👎比: 22.22%  多數: up | 真實: down ❌
2025-05-06 → 👍 599  👎 171  📊 770  👍比: 77.79%  👎比: 22.21%  多數: up | 真實: down ❌
2025-05-07 → 👍 2214  👎 596  📊 2810  👍比: 78.79%  👎比: 21.21%  多數: up | 真實: up ✅
2025-05-08 → 👍 2504  👎 684  📊 3188  👍比: 78.54%  👎比: 21.46%  多數: up | 真實: up ✅
2025-05-09 → 👍 3044  👎 823  📊 3867  👍比: 78.72%  👎比: 21.28%  多數: up | 真實: up ✅
2025-05-10 → 👍 3490  👎 938  📊 4428  👍比: 78.82%  👎比: 21.18%  多數: up | 真實: up ✅
2025-05-11 → 👍 660  👎 201  📊 861  👍比: 76.66%  👎比: 23.34%  多數: up | 真實: down ❌
2025-05-12 → 👍 728  👎 205  📊 933  👍比: 78.03%  👎比: 21.97%  多數: up | 真實: down ❌
2025-05-13 → 👍 3705  👎 991  📊 4696  👍比: 78.90%  👎比: 21.10%  多數: up | 真實: up ✅
2025-05-14 → 👍 3337  👎 887  📊 4224  👍比: 79.00%  👎比: 21.00%  多數: up | 真實: up ✅
2025-05-15 → 👍 2711  👎 754  📊 3465  👍比: 78.24%  👎比: 21.76%  多數: up | 真實: up ✅
2025-05-16 → 👍 2329  👎 679  📊 3008  👍比: 77.43%  👎比: 22.57%  多數: up | 真實: down ❌
2025-05-17 → 👍 493  👎 150  📊 643  👍比: 76.67%  👎比: 23.33%  多數: up | 真實: down ❌
2025-05-18 → 👍 2358  👎 612  📊 2970  👍比: 79.39%  👎比: 20.61%  多數: up | 真實: up ✅
2025-05-19 → 👍 475  👎 146  📊 621  👍比: 76.49%  👎比: 23.51%  多數: up | 真實: down ❌
2025-05-20 → 👍 743  👎 203  📊 946  👍比: 78.54%  👎比: 21.46%  多數: up | 真實: down ❌
2025-05-21 → 👍 2576  👎 601  📊 3177  👍比: 81.08%  👎比: 18.92%  多數: up | 真實: up ✅
2025-05-22 → 👍 2688  👎 694  📊 3382  👍比: 79.48%  👎比: 20.52%  多數: up | 真實: up ✅
2025-05-23 → 👍 2598  👎 648  📊 3246  👍比: 80.04%  👎比: 19.96%  多數: up | 真實: down ❌
2025-05-24 → 👍 1701  👎 485  📊 2186  👍比: 77.81%  👎比: 22.19%  多數: up | 真實: down ❌
2025-05-25 → 👍 647  👎 152  📊 799  👍比: 80.98%  👎比: 19.02%  多數: up | 真實: up ✅
2025-05-26 → 👍 2469  👎 651  📊 3120  👍比: 79.13%  👎比: 20.87%  多數: up | 真實: up ✅
2025-05-27 → 👍 1668  👎 468  📊 2136  👍比: 78.09%  👎比: 21.91%  多數: up | 真實: down ❌
2025-05-28 → 👍 1050  👎 299  📊 1349  👍比: 77.84%  👎比: 22.16%  多數: up | 真實: down ❌
2025-05-29 → 👍 2176  👎 580  📊 2756  👍比: 78.96%  👎比: 21.04%  多數: up | 真實: down ❌
2025-05-30 → 👍 2302  👎 598  📊 2900  👍比: 79.38%  👎比: 20.62%  多數: up | 真實: down ❌
2025-05-31 → 👍 1210  👎 354  📊 1564  👍比: 77.37%  👎比: 22.63%  多數: up | 真實: up ✅
2025-06-01 → 👍 922  👎 281  📊 1203  👍比: 76.64%  👎比: 23.36%  多數: up | 真實: up ✅
2025-06-02 → 👍 1171  👎 301  📊 1472  👍比: 79.55%  👎比: 20.45%  多數: up | 真實: down ❌
2025-06-03 → 👍 2382  👎 954  📊 3336  👍比: 71.40%  👎比: 28.60%  多數: up | 真實: down ❌
2025-06-04 → 👍 2816  👎 1124  📊 3940  👍比: 71.47%  👎比: 28.53%  多數: up | 真實: down ❌
2025-06-05 → 👍 1350  👎 370  📊 1720  👍比: 78.49%  👎比: 21.51%  多數: up | 真實: down ❌
2025-06-06 → 👍 928  👎 239  📊 1167  👍比: 79.52%  👎比: 20.48%  多數: up | 真實: up ✅
2025-06-07 → 👍 2423  👎 627  📊 3050  👍比: 79.44%  👎比: 20.56%  多數: up | 真實: up ✅
2025-06-08 → 👍 1192  👎 305  📊 1497  👍比: 79.63%  👎比: 20.37%  多數: up | 真實: up ✅
2025-06-09 → 👍 1959  👎 512  📊 2471  👍比: 79.28%  👎比: 20.72%  多數: up | 真實: up ✅
2025-06-10 → 👍 2262  👎 546  📊 2808  👍比: 80.56%  👎比: 19.44%  多數: up | 真實: down ❌
2025-06-11 → 👍 4  👎 2  📊 6  👍比: 66.67%  👎比: 33.33%  多數: up | 真實: up ✅
2025-06-12 → 👍 413  👎 76  📊 489  👍比: 84.46%  👎比: 15.54%  多數: up | 真實: up ✅
2025-06-13 → 👍 1688  👎 441  📊 2129  👍比: 79.29%  👎比: 20.71%  多數: up | 真實: up ✅
2025-06-14 → 👍 702  👎 209  📊 911  👍比: 77.06%  👎比: 22.94%  多數: up | 真實: down ❌
2025-06-15 → 👍 1853  👎 499  📊 2352  👍比: 78.78%  👎比: 21.22%  多數: up | 真實: down ❌
2025-06-16 → 👍 1969  👎 526  📊 2495  👍比: 78.92%  👎比: 21.08%  多數: up | 真實: down ❌
2025-06-17 → 👍 273  👎 75  📊 348  👍比: 78.45%  👎比: 21.55%  多數: up | 真實: up ✅
2025-06-18 → 👍 541  👎 135  📊 676  👍比: 80.03%  👎比: 19.97%  多數: up | 真實: up ✅
2025-06-19 → 👍 278  👎 77  📊 355  👍比: 78.31%  👎比: 21.69%  多數: up | 真實: down ❌
2025-06-20 → 👍 1293  👎 325  📊 1618  👍比: 79.91%  👎比: 20.09%  多數: up | 真實: down ❌
2025-06-21 → 👍 149  👎 53  📊 202  👍比: 73.76%  👎比: 26.24%  多數: up | 真實: down ❌
2025-06-22 → 👍 344  👎 106  📊 450  👍比: 76.44%  👎比: 23.56%  多數: up | 真實: up ✅
2025-06-23 → 👍 854  👎 202  📊 1056  👍比: 80.87%  👎比: 19.13%  多數: up | 真實: up ✅
2025-06-24 → 👍 1869  👎 476  📊 2345  👍比: 79.70%  👎比: 20.30%  多數: up | 真實: up ✅
2025-06-25 → 👍 741  👎 206  📊 947  👍比: 78.25%  👎比: 21.75%  多數: up | 真實: up ✅
2025-06-26 → 👍 1175  👎 273  📊 1448  👍比: 81.15%  👎比: 18.85%  多數: up | 真實: down ❌
2025-06-27 → 👍 471  👎 136  📊 607  👍比: 77.59%  👎比: 22.41%  多數: up | 真實: down ❌
2025-06-28 → 👍 378  👎 101  📊 479  👍比: 78.91%  👎比: 21.09%  多數: up | 真實: down ❌
2025-06-29 → 👍 443  👎 109  📊 552  👍比: 80.25%  👎比: 19.75%  多數: up | 真實: up ✅
2025-06-30 → 👍 1087  👎 307  📊 1394  👍比: 77.98%  👎比: 22.02%  多數: up | 真實: up ✅
2025-07-01 → 👍 968  👎 233  📊 1201  👍比: 80.60%  👎比: 19.40%  多數: up | 真實: up ✅
2025-07-02 → 👍 626  👎 155  📊 781  👍比: 80.15%  👎比: 19.85%  多數: up | 真實: up ✅
2025-07-03 → 👍 336  👎 91  📊 427  👍比: 78.69%  👎比: 21.31%  多數: up | 真實: down ❌
2025-07-04 → 👍 98  👎 26  📊 124  👍比: 79.03%  👎比: 20.97%  多數: up | 真實: down ❌
2025-07-05 → 👍 256  👎 56  📊 312  👍比: 82.05%  👎比: 17.95%  多數: up | 真實: down ❌
2025-07-06 → 👍 717  👎 221  📊 938  👍比: 76.44%  👎比: 23.56%  多數: up | 真實: up ✅
2025-07-07 → 👍 200  👎 56  📊 256  👍比: 78.12%  👎比: 21.88%  多數: up | 真實: down ❌
2025-07-08 → 👍 234  👎 76  📊 310  👍比: 75.48%  👎比: 24.52%  多數: up | 真實: down ❌
2025-07-09 → 👍 2188  👎 532  📊 2720  👍比: 80.44%  👎比: 19.56%  多數: up | 真實: down ❌
2025-07-10 → 👍 69  👎 16  📊 85  👍比: 81.18%  👎比: 18.82%  多數: up | 真實: down ❌
2025-07-11 → 👍 127  👎 35  📊 162  👍比: 78.40%  👎比: 21.60%  多數: up | 真實: up ✅
2025-07-12 → 👍 796  👎 237  📊 1033  👍比: 77.06%  👎比: 22.94%  多數: up | 真實: up ✅
2025-07-13 → 👍 1561  👎 369  📊 1930  👍比: 80.88%  👎比: 19.12%  多數: up | 真實: up ✅
2025-07-14 → 👍 2557  👎 554  📊 3111  👍比: 82.19%  👎比: 17.81%  多數: up | 真實: up ✅
2025-07-15 → 👍 2214  👎 588  📊 2802  👍比: 79.01%  👎比: 20.99%  多數: up | 真實: down ❌
2025-07-16 → 👍 3514  👎 773  📊 4287  👍比: 81.97%  👎比: 18.03%  多數: up | 真實: up ✅
2025-07-17 → 👍 3469  👎 937  📊 4406  👍比: 78.73%  👎比: 21.27%  多數: up | 真實: up ✅
2025-07-18 → 👍 2634  👎 709  📊 3343  👍比: 78.79%  👎比: 21.21%  多數: up | 真實: up ✅
2025-07-19 → 👍 3679  👎 961  📊 4640  👍比: 79.29%  👎比: 20.71%  多數: up | 真實: up ✅
2025-07-20 → 👍 4072  👎 1028  📊 5100  👍比: 79.84%  👎比: 20.16%  多數: up | 真實: up ✅
2025-07-21 → 👍 4019  👎 1067  📊 5086  👍比: 79.02%  👎比: 20.98%  多數: up | 真實: down ❌
2025-07-22 → 👍 1530  👎 354  📊 1884  👍比: 81.21%  👎比: 18.79%  多數: up | 真實: up ✅
2025-07-23 → 👍 2179  👎 400  📊 2579  👍比: 84.49%  👎比: 15.51%  多數: up | 真實: down ❌
2025-07-24 → 👍 3881  👎 1084  📊 4965  👍比: 78.17%  👎比: 21.83%  多數: up | 真實: up ✅
2025-07-25 → 👍 3415  👎 877  📊 4292  👍比: 79.57%  👎比: 20.43%  多數: up | 真實: down ❌
2025-07-26 → 👍 1808  👎 563  📊 2371  👍比: 76.25%  👎比: 23.75%  多數: up | 真實: up ✅
2025-07-27 → 👍 371  👎 102  📊 473  👍比: 78.44%  👎比: 21.56%  多數: up | 真實: down ❌
2025-07-28 → 👍 4936  👎 1290  📊 6226  👍比: 79.28%  👎比: 20.72%  多數: up | 真實: down ❌
2025-07-29 → 👍 1128  👎 288  📊 1416  👍比: 79.66%  👎比: 20.34%  多數: up | 真實: down ❌
2025-07-30 → 👍 2366  👎 622  📊 2988  👍比: 79.18%  👎比: 20.82%  多數: up | 真實: down ❌
2025-07-31 → 👍 1802  👎 489  📊 2291  👍比: 78.66%  👎比: 21.34%  多數: up | 真實: down ❌

=== TRUMP ===
2025-01-18 → 👍 49792  👎 13142  📊 62934  👍比: 79.12%  👎比: 20.88%  多數: up | 真實: down ❌
2025-01-19 → 👍 536  👎 133  📊 669  👍比: 80.12%  👎比: 19.88%  多數: up | 真實: up ✅
2025-01-20 → 👍 357  👎 106  📊 463  👍比: 77.11%  👎比: 22.89%  多數: up | 真實: up ✅
2025-01-21 → 👍 11492  👎 3032  📊 14524  👍比: 79.12%  👎比: 20.88%  多數: up | 真實: down ❌
2025-01-22 → 👍 2227  👎 546  📊 2773  👍比: 80.31%  👎比: 19.69%  多數: up | 真實: up ✅
2025-01-23 → 👍 3103  👎 446  📊 3549  👍比: 87.43%  👎比: 12.57%  多數: up | 真實: down ❌
2025-01-24 → 👍 7070  👎 1942  📊 9012  👍比: 78.45%  👎比: 21.55%  多數: up | 真實: down ❌
2025-01-25 → 👍 1131  👎 303  📊 1434  👍比: 78.87%  👎比: 21.13%  多數: up | 真實: down ❌
2025-01-26 → 👍 84  👎 29  📊 113  👍比: 74.34%  👎比: 25.66%  多數: up | 真實: up ✅
2025-01-28 → 👍 7  👎 6  📊 13  👍比: 53.85%  👎比: 46.15%  多數: up | 真實: up ✅
2025-01-29 → 👍 5  👎 0  📊 5  👍比: 100.00%  👎比: 0.00%  多數: up | 真實: down ❌
2025-01-30 → 👍 8  👎 3  📊 11  👍比: 72.73%  👎比: 27.27%  多數: up | 真實: down ❌
2025-01-31 → 👍 212  👎 52  📊 264  👍比: 80.30%  👎比: 19.70%  多數: up | 真實: down ❌
2025-02-01 → 👍 4335  👎 1143  📊 5478  👍比: 79.13%  👎比: 20.87%  多數: up | 真實: up ✅
2025-02-02 → 👍 1249  👎 350  📊 1599  👍比: 78.11%  👎比: 21.89%  多數: up | 真實: up ✅
2025-02-03 → 👍 806  👎 208  📊 1014  👍比: 79.49%  👎比: 20.51%  多數: up | 真實: up ✅
2025-02-04 → 👍 2443  👎 640  📊 3083  👍比: 79.24%  👎比: 20.76%  多數: up | 真實: down ❌
2025-02-05 → 👍 1274  👎 349  📊 1623  👍比: 78.50%  👎比: 21.50%  多數: up | 真實: down ❌
2025-02-06 → 👍 612  👎 171  📊 783  👍比: 78.16%  👎比: 21.84%  多數: up | 真實: up ✅
2025-02-07 → 👍 3129  👎 831  📊 3960  👍比: 79.02%  👎比: 20.98%  多數: up | 真實: up ✅
2025-02-08 → 👍 1904  👎 513  📊 2417  👍比: 78.78%  👎比: 21.22%  多數: up | 真實: down ❌
2025-02-09 → 👍 1845  👎 437  📊 2282  👍比: 80.85%  👎比: 19.15%  多數: up | 真實: down ❌
2025-02-10 → 👍 513  👎 125  📊 638  👍比: 80.41%  👎比: 19.59%  多數: up | 真實: down ❌
2025-02-11 → 👍 38  👎 14  📊 52  👍比: 73.08%  👎比: 26.92%  多數: up | 真實: down ❌
2025-02-12 → 👍 40  👎 12  📊 52  👍比: 76.92%  👎比: 23.08%  多數: up | 真實: up ✅
2025-02-13 → 👍 542  👎 160  📊 702  👍比: 77.21%  👎比: 22.79%  多數: up | 真實: up ✅
2025-02-14 → 👍 1084  👎 269  📊 1353  👍比: 80.12%  👎比: 19.88%  多數: up | 真實: up ✅
2025-02-15 → 👍 4140  👎 988  📊 5128  👍比: 80.73%  👎比: 19.27%  多數: up | 真實: down ❌
2025-02-16 → 👍 786  👎 179  📊 965  👍比: 81.45%  👎比: 18.55%  多數: up | 真實: down ❌
2025-02-17 → 👍 2839  👎 740  📊 3579  👍比: 79.32%  👎比: 20.68%  多數: up | 真實: down ❌
2025-02-18 → 👍 3012  👎 815  📊 3827  👍比: 78.70%  👎比: 21.30%  多數: up | 真實: up ✅
2025-02-19 → 👍 531  👎 172  📊 703  👍比: 75.53%  👎比: 24.47%  多數: up | 真實: up ✅
2025-02-20 → 👍 571  👎 153  📊 724  👍比: 78.87%  👎比: 21.13%  多數: up | 真實: up ✅
2025-02-21 → 👍 50  👎 12  📊 62  👍比: 80.65%  👎比: 19.35%  多數: up | 真實: up ✅
2025-02-22 → 👍 406  👎 114  📊 520  👍比: 78.08%  👎比: 21.92%  多數: up | 真實: down ❌
2025-02-23 → 👍 552  👎 146  📊 698  👍比: 79.08%  👎比: 20.92%  多數: up | 真實: down ❌
2025-02-24 → 👍 1525  👎 404  📊 1929  👍比: 79.06%  👎比: 20.94%  多數: up | 真實: down ❌
2025-02-25 → 👍 2302  👎 557  📊 2859  👍比: 80.52%  👎比: 19.48%  多數: up | 真實: up ✅
2025-02-26 → 👍 785  👎 235  📊 1020  👍比: 76.96%  👎比: 23.04%  多數: up | 真實: up ✅
2025-02-27 → 👍 2371  👎 493  📊 2864  👍比: 82.79%  👎比: 17.21%  多數: up | 真實: down ❌
2025-02-28 → 👍 240  👎 72  📊 312  👍比: 76.92%  👎比: 23.08%  多數: up | 真實: down ❌
2025-03-01 → 👍 1791  👎 447  📊 2238  👍比: 80.03%  👎比: 19.97%  多數: up | 真實: up ✅
2025-03-02 → 👍 254  👎 42  📊 296  👍比: 85.81%  👎比: 14.19%  多數: up | 真實: down ❌
2025-03-03 → 👍 3185  👎 854  📊 4039  👍比: 78.86%  👎比: 21.14%  多數: up | 真實: up ✅
2025-03-04 → 👍 2370  👎 586  📊 2956  👍比: 80.18%  👎比: 19.82%  多數: up | 真實: up ✅
2025-03-05 → 👍 1076  👎 303  📊 1379  👍比: 78.03%  👎比: 21.97%  多數: up | 真實: down ❌
2025-03-06 → 👍 626  👎 161  📊 787  👍比: 79.54%  👎比: 20.46%  多數: up | 真實: up ✅
2025-03-07 → 👍 1752  👎 443  📊 2195  👍比: 79.82%  👎比: 20.18%  多數: up | 真實: down ❌
2025-03-08 → 👍 1103  👎 298  📊 1401  👍比: 78.73%  👎比: 21.27%  多數: up | 真實: up ✅
2025-03-09 → 👍 1001  👎 230  📊 1231  👍比: 81.32%  👎比: 18.68%  多數: up | 真實: up ✅
2025-03-10 → 👍 1418  👎 399  📊 1817  👍比: 78.04%  👎比: 21.96%  多數: up | 真實: down ❌
2025-03-11 → 👍 452  👎 111  📊 563  👍比: 80.28%  👎比: 19.72%  多數: up | 真實: up ✅
2025-03-12 → 👍 73  👎 23  📊 96  👍比: 76.04%  👎比: 23.96%  多數: up | 真實: up ✅
2025-03-13 → 👍 294  👎 80  📊 374  👍比: 78.61%  👎比: 21.39%  多數: up | 真實: up ✅
2025-03-14 → 👍 883  👎 238  📊 1121  👍比: 78.77%  👎比: 21.23%  多數: up | 真實: up ✅
2025-03-15 → 👍 1090  👎 305  📊 1395  👍比: 78.14%  👎比: 21.86%  多數: up | 真實: up ✅
2025-03-16 → 👍 773  👎 199  📊 972  👍比: 79.53%  👎比: 20.47%  多數: up | 真實: up ✅
2025-03-17 → 👍 954  👎 295  📊 1249  👍比: 76.38%  👎比: 23.62%  多數: up | 真實: down ❌
2025-03-18 → 👍 556  👎 143  📊 699  👍比: 79.54%  👎比: 20.46%  多數: up | 真實: up ✅
2025-03-19 → 👍 919  👎 252  📊 1171  👍比: 78.48%  👎比: 21.52%  多數: up | 真實: down ❌
2025-03-20 → 👍 602  👎 136  📊 738  👍比: 81.57%  👎比: 18.43%  多數: up | 真實: up ✅
2025-03-21 → 👍 536  👎 159  📊 695  👍比: 77.12%  👎比: 22.88%  多數: up | 真實: down ❌
2025-03-22 → 👍 246  👎 52  📊 298  👍比: 82.55%  👎比: 17.45%  多數: up | 真實: down ❌
2025-03-23 → 👍 2279  👎 576  📊 2855  👍比: 79.82%  👎比: 20.18%  多數: up | 真實: down ❌
2025-03-24 → 👍 178  👎 57  📊 235  👍比: 75.74%  👎比: 24.26%  多數: up | 真實: down ❌
2025-03-25 → 👍 1127  👎 321  📊 1448  👍比: 77.83%  👎比: 22.17%  多數: up | 真實: down ❌
2025-03-27 → 👍 1  👎 0  📊 1  👍比: 100.00%  👎比: 0.00%  多數: up | 真實: down ❌
2025-03-28 → 👍 107  👎 24  📊 131  👍比: 81.68%  👎比: 18.32%  多數: up | 真實: up ✅
2025-03-29 → 👍 4  👎 3  📊 7  👍比: 57.14%  👎比: 42.86%  多數: up | 真實: down ❌
2025-03-30 → 👍 395  👎 104  📊 499  👍比: 79.16%  👎比: 20.84%  多數: up | 真實: up ✅
2025-03-31 → 👍 594  👎 160  📊 754  👍比: 78.78%  👎比: 21.22%  多數: up | 真實: down ❌
2025-04-01 → 👍 34  👎 13  📊 47  👍比: 72.34%  👎比: 27.66%  多數: up | 真實: up ✅
2025-04-02 → 👍 1143  👎 278  📊 1421  👍比: 80.44%  👎比: 19.56%  多數: up | 真實: down ❌
2025-04-03 → 👍 1151  👎 326  📊 1477  👍比: 77.93%  👎比: 22.07%  多數: up | 真實: up ✅
2025-04-04 → 👍 1095  👎 303  📊 1398  👍比: 78.33%  👎比: 21.67%  多數: up | 真實: up ✅
2025-04-05 → 👍 889  👎 261  📊 1150  👍比: 77.30%  👎比: 22.70%  多數: up | 真實: up ✅
2025-04-06 → 👍 10  👎 7  📊 17  👍比: 58.82%  👎比: 41.18%  多數: up | 真實: down ❌
2025-04-07 → 👍 5  👎 1  📊 6  👍比: 83.33%  👎比: 16.67%  多數: up | 真實: up ✅
2025-04-08 → 👍 756  👎 205  📊 961  👍比: 78.67%  👎比: 21.33%  多數: up | 真實: up ✅
2025-04-09 → 👍 2029  👎 357  📊 2386  👍比: 85.04%  👎比: 14.96%  多數: up | 真實: up ✅
2025-04-10 → 👍 2172  👎 425  📊 2597  👍比: 83.63%  👎比: 16.37%  多數: up | 真實: down ❌
2025-04-11 → 👍 1  👎 0  📊 1  👍比: 100.00%  👎比: 0.00%  多數: up | 真實: down ❌
2025-04-12 → 👍 2  👎 0  📊 2  👍比: 100.00%  👎比: 0.00%  多數: up | 真實: down ❌
2025-04-13 → 👍 42  👎 18  📊 60  👍比: 70.00%  👎比: 30.00%  多數: up | 真實: down ❌
2025-04-14 → 👍 726  👎 220  📊 946  👍比: 76.74%  👎比: 23.26%  多數: up | 真實: up ✅
